PlayerCode,Name,Name clean,Rating,Stars,First,Last,fuzzy_key
2017521,JaTarvious Whitlow,JaTarvious Whitlow,0.8667,3,JaTarvious,Whitlow,whiouslowjat
2017522,Jacob Lichtenstein,Jacob Lichtenstein,0.8666,3,Jacob,Lichtenstein,liccobeinjac
2017523,AJ Harris,AJ Harris,0.894,4,AJ,Harris,harajrisaj
2017524,Adrian Wolford,Adrian Wolford,0.8665,3,Adrian,Wolford,wolianordadr
2017525,Theo Jackson,Theo Jackson,0.8665,3,Theo,Jackson,jacheosonthe
2017526,Emeka Emezie,Emeka Emezie,0.8665,3,Emeka,Emezie,emeekazieeme
2017527,Dalton Keene,Dalton Keene,0.8665,3,Dalton,Keene,keetonenedal
2017528,Kendarian Handy-Holly,Kendarian HandyHolly,0.8664,3,Kendarian,HandyHolly,hanianllyken
2017529,Tyler Dunning,Tyler Dunning,0.8661,3,Tyler,Dunning,dunleringtyl
2017530,Anthony Payne,Anthony Payne,0.866,3,Anthony,Payne,payonyyneant
2017531,Joshua Fedd-Jackson,Joshua FeddJackson,0.866,3,Joshua,FeddJackson,fedhuasonjos
2017532,Terrance Lang,Terrance Lang,0.866,3,Terrance,Lang,lannceangter
2017533,Jarell White,Jarell White,0.8658,3,Jarell,White,whiellitejar
2017534,Kendric Haynes,Kendric Haynes,0.8656,3,Kendric,Haynes,hayricnesken
2017535,Alan Ali,Alan Ali,0.8656,3,Alan,Ali,alilanaliala
2017536,Michael Onyemaobi,Michael Onyemaobi,0.8656,3,Michael,Onyemaobi,onyaelobimic
2017537,Logan Bruss,Logan Bruss,0.8656,3,Logan,Bruss,bruganusslog
2017538,DeMarco Artis,DeMarco Artis,0.8655,3,DeMarco,Artis,artrcotisdem
2017539,Odua Isibor,Odua Isibor,0.8655,3,Odua,Isibor,isiduaborodu
2017540,Gentry Bonds,Gentry Bonds,0.8655,3,Gentry,Bonds,bontryndsgen
2017541,Dominic Williams,Dominic Williams,0.8655,3,Dominic,Williams,wilnicamsdom
2017542,Corey Reed,Corey Reed,0.8655,3,Corey,Reed,reereyeedcor
2017543,Antoine Thompson,Antoine Thompson,0.8655,3,Antoine,Thompson,thoinesonant
2017544,Marquez Bembry,Marquez Bembry,0.865,3,Marquez,Bembry,bemuezbrymar
2017545,Jay Shaw,Jay Shaw,0.8649,3,Jay,Shaw,shajayhawjay
2017546,Lakendrick Van Zandt,Lakendrick Van Zandt,0.8649,3,Lakendrick,Van Zandt,vanickndtlak
2017547,Jordan Genmark Heath,Jordan Genmark Heath,0.8649,3,Jordan,Genmark Heath,gendanathjor
2017548,Jake Allen,Jake Allen,0.8646,3,Jake,Allen,allakelenjak
2017549,Kolby Taylor,Kolby Taylor,0.8646,3,Kolby,Taylor,taylbylorkol
2017550,Jaytlin Askew,Jaytlin Askew,0.8646,3,Jaytlin,Askew,asklinkewjay
2017551,Germane Crowell,Germane Crowell,0.8646,3,Germane,Crowell,croaneellger
2017552,Xavier Martin,Xavier Martin,0.8644,3,Xavier,Martin,mariertinxav
2017553,Darius Hodge,Darius Hodge,0.8643,3,Darius,Hodge,hodiusdgedar
2017554,Tank Robinson,Tank Robinson,0.8643,3,Tank,Robinson,robanksontan
2017555,Leroy Henley,Leroy Henley,0.8641,3,Leroy,Henley,henroyleyler
2017556,Rocky Lombardi,Rocky Lombardi,0.8641,3,Rocky,Lombardi,lomckyrdiroc
2017557,Corey Bolds,Corey Bolds,0.8641,3,Corey,Bolds,bolreyldscor
2017558,Kobe Boyce,Kobe Boyce,0.864,3,Kobe,Boyce,boyobeycekob
2017559,Erik Krommenhoek,Erik Krommenhoek,0.864,3,Erik,Krommenhoek,krorikoekeri
2017560,Case Cook,Case Cook,0.864,3,Case,Cook,cooaseookcas
2017561,Cam Sullivan-Brown,Cam SullivanBrown,0.864,3,Cam,SullivanBrown,sulcamowncam
2017562,Ventrell Miller,Ventrell Miller,0.864,3,Ventrell,Miller,milelllerven
2017563,Quentin Lake,Quentin Lake,0.864,3,Quentin,Lake,laktinakeque
2017564,Jaxson Kirkland,Jaxson Kirkland,0.864,3,Jaxson,Kirkland,kirsonandjax
2017565,JaVonta Payton,JaVonta Payton,0.8637,3,JaVonta,Payton,payntatonjav
2017566,Chris Ingram,Chris Ingram,0.8634,3,Chris,Ingram,ingrisramchr
2017567,Colin Schooler,Colin Schooler,0.8631,3,Colin,Schooler,schlinlercol
2017568,Brian Edwards,Brian Edwards,0.8631,3,Brian,Edwards,edwianrdsbri
2017569,Rodney Scott,Rodney Scott,0.9211,4,Rodney,Scott,sconeyottrod
2017570,Aubrey Miller,Aubrey Miller,0.863,3,Aubrey,Miller,milreyleraub
2017571,Timarcus Davis,Timarcus Davis,0.863,3,Timarcus,Davis,davcusvistim
2017572,Jacub Panasiuk,Jacub Panasiuk,0.863,3,Jacub,Panasiuk,pancubiukjac
2017573,Alden Tofa,Alden Tofa,0.863,3,Alden,Tofa,tofdenofaald
2017574,Weston Bridges,Weston Bridges,0.8628,3,Weston,Bridges,britongeswes
2017575,Stuart Head,Stuart Head,0.8628,3,Stuart,Head,heaarteadstu
2017576,Louis Acceus,Louis Acceus,0.8625,3,Louis,Acceus,accuiseuslou
2017577,Bentavious Thompson,Bentavious Thompson,0.8625,3,Bentavious,Thompson,thooussonben
2017578,Mac Hippenhammer,Mac Hippenhammer,0.8624,3,Mac,Hippenhammer,hipmacmermac
2017579,Keontae Jones,Keontae Jones,0.8624,3,Keontae,Jones,jontaeneskeo
2017580,Hyrin White,Hyrin White,0.8624,3,Hyrin,White,whirinitehyr
2017581,Alex King,Alex King,0.8624,3,Alex,King,kinlexingale
2017582,J.R. Pace,JR Pace,0.8624,3,JR,Pace,pacjracejr
2017583,Cade Otton,Cade Otton,0.8624,3,Cade,Otton,ottadetoncad
2017584,Aaron Odom,Aaron Odom,0.8623,3,Aaron,Odom,odorondomaar
2017585,Solon Page III,Solon Page III,0.8619,3,Solon,Page III,pagloniiisol
2017586,Jonathan Kingsley,Jonathan Kingsley,0.8618,3,Jonathan,Kingsley,kinhanleyjon
2017587,Zane Zandier,Zane Zandier,0.8616,3,Zane,Zandier,zananeierzan
2017588,Shawn Smith,Shawn Smith,0.8616,3,Shawn,Smith,smiawnithsha
2017589,Marlon Williams,Marlon Williams,0.8385,3,Marlon,Williams,willonamsmar
2017590,Jaylen Twyman,Jaylen Twyman,0.8616,3,Jaylen,Twyman,twylenmanjay
2017591,Summie Carlay,Summie Carlay,0.8615,3,Summie,Carlay,carmielaysum
2017592,Trelon Smith,Trelon Smith,0.8615,3,Trelon,Smith,smilonithtre
2017593,Kaegun Williams,Kaegun Williams,0.8615,3,Kaegun,Williams,wilgunamskae
2017594,Moses Robinson-Carr,Moses RobinsonCarr,0.8615,3,Moses,RobinsonCarr,robsesarrmos
2017595,Kamren Curl,Kamren Curl,0.8615,3,Kamren,Curl,currenurlkam
2017596,Shanon Reid,Shanon Reid,0.8614,3,Shanon,Reid,reinoneidsha
2017597,Dalton Wagner,Dalton Wagner,0.8613,3,Dalton,Wagner,wagtonnerdal
2017598,TreSean Smith,TreSean Smith,0.8613,3,TreSean,Smith,smieanithtre
2017599,Riley Locklear,Riley Locklear,0.861,3,Riley,Locklear,locleyearril
2017600,James Lynch,James Lynch,0.861,3,James,Lynch,lynmesnchjam
2017601,Racey McMath,Racey McMath,0.861,3,Racey,McMath,mcmceyathrac
2017602,Baylon Spector,Baylon Spector,0.861,3,Baylon,Spector,spelontorbay
2017603,Jacob Free,Jacob Free,0.8609,3,Jacob,Free,frecobreejac
2017604,Justin Harris,Justin Harris,0.8607,3,Justin,Harris,hartinrisjus
2017605,Josh Talbott,Josh Talbott,0.8605,3,Josh,Talbott,taloshottjos
2017606,Tucker Fisk,Tucker Fisk,0.8605,3,Tucker,Fisk,fiskerisktuc
2017607,Tony Fields,Tony Fields,0.8605,3,Tony,Fields,fieonyldston
2017608,Maleek Barkley,Maleek Barkley,0.8605,3,Maleek,Barkley,bareekleymal
2017609,Cole Bentley,Cole Bentley,0.8603,3,Cole,Bentley,benoleleycol
2017610,Kieston Roach,Kieston Roach,0.8603,3,Kieston,Roach,roatonachkie
2017611,Sean Savoy,Sean Savoy,0.8603,3,Sean,Savoy,saveanvoysea
2017612,Derek Kerstetter,Derek Kerstetter,0.8603,3,Derek,Kerstetter,kerrekterder
2017613,Will Farrar,Will Farrar,0.86,3,Will,Farrar,farillrarwil
2017614,Dawson Deaton,Dawson Deaton,0.86,3,Dawson,Deaton,deasontondaw
2017615,K'Rojhn Calbert,KRojhn Calbert,0.86,3,KRojhn,Calbert,caljhnertkro
2017616,Ahman Ross,Ahman Ross,0.86,3,Ahman,Ross,rosmanossahm
2017617,Jake Haener,Jake Haener,0.8599,3,Jake,Haener,haeakenerjak
2017618,Aaron Vopal,Aaron Vopal,0.8599,3,Aaron,Vopal,vopronpalaar
2017619,Michael Richardson,Michael Richardson,0.8886,3,Michael,Richardson,ricaelsonmic
2017620,Ali Gaye,Ali Gaye,0.8599,3,Ali,Gaye,gayaliayeali
2017621,Kemari Averett,Kemari Averett,0.8599,3,Kemari,Averett,aveariettkem
2017622,Tyler Lytle,Tyler Lytle,0.8597,3,Tyler,Lytle,lytlertletyl
2017623,Damion Daniels,Damion Daniels,0.8596,3,Damion,Daniels,danionelsdam
2017624,Alec Jackson,Alec Jackson,0.8595,3,Alec,Jackson,jaclecsonale
2017625,Robert Martin,Robert Martin,0.8681,3,Robert,Martin,marerttinrob
2017626,Nate Landman,Nate Landman,0.8593,3,Nate,Landman,lanatemannat
2017627,Jared Poplawski,Jared Poplawski,0.8593,3,Jared,Poplawski,popredskijar
2017628,Dayo Odeyingbo,Dayo Odeyingbo,0.8591,3,Dayo,Odeyingbo,odeayogboday
2017629,Damani Neal,Damani Neal,0.859,3,Damani,Neal,neaaniealdam
2017630,Toryque Bateman,Toryque Bateman,0.859,3,Toryque,Bateman,batquemantor
2017631,Jaiden Cole,Jaiden Cole,0.859,3,Jaiden,Cole,coldenolejai
2017632,Sean Nelson,Sean Nelson,0.859,3,Sean,Nelson,neleansonsea
2017633,Kenedy Snell,Kenedy Snell,0.859,3,Kenedy,Snell,sneedyellken
2017634,Waynmon Steed,Waynmon Steed,0.859,3,Waynmon,Steed,stemoneedway
2017635,Djimon Colbert,Djimon Colbert,0.859,3,Djimon,Colbert,colmonertdji
2017636,Bryce Bailey,Bryce Bailey,0.859,3,Bryce,Bailey,baiyceleybry
2017637,Wyatt Hubert,Wyatt Hubert,0.859,3,Wyatt,Hubert,hubattertwya
2017638,Jacob Callier,Jacob Callier,0.859,3,Jacob,Callier,calcobierjac
2017639,James Houston,James Houston,0.859,3,James,Houston,houmestonjam
2017640,Jeremiah Hall,Jeremiah Hall,0.859,3,Jeremiah,Hall,haliahalljer
2017641,Drew Dalman,Drew Dalman,0.8584,3,Drew,Dalman,dalrewmandre
2017642,Chris Miller,Chris Miller,0.8614,3,Chris,Miller,milrislerchr
2017643,Aliki Vimahi,Aliki Vimahi,0.8584,3,Aliki,Vimahi,vimikiahiali
2017644,Rashawn Slater,Rashawn Slater,0.8584,3,Rashawn,Slater,slaawnterras
2017645,Nadarius Fagan,Nadarius Fagan,0.8584,3,Nadarius,Fagan,fagiusgannad
2017646,Daniel Young,Daniel Young,0.8584,3,Daniel,Young,youielungdan
2017647,Robert Porcher IV,Robert Porcher IV,0.8584,3,Robert,Porcher IV,porertivrob
2017648,Biaggio Ali Walsh,Biaggio Ali Walsh,0.8584,3,Biaggio,Ali Walsh,aligiolshbia
2017649,Rhedi Short,Rhedi Short,0.8584,3,Rhedi,Short,shoediortrhe
2017650,Brandon Gaddy,Brandon Gaddy,0.8583,3,Brandon,Gaddy,gaddonddybra
2017651,Romello Martin,Romello Martin,0.858,3,Romello,Martin,marllotinrom
2017652,Trey Pugh,Trey Pugh,0.858,3,Trey,Pugh,pugreyughtre
2017653,Cade Weldon,Cade Weldon,0.858,3,Cade,Weldon,weladedoncad
2017654,Peyton Mansell,Peyton Mansell,0.858,3,Peyton,Mansell,mantonellpey
2017655,Darrian Felix,Darrian Felix,0.8579,3,Darrian,Felix,felianlixdar
2017656,Jarrod Barnes,Jarrod Barnes,0.8579,3,Jarrod,Barnes,barrodnesjar
2017657,Jontre Kirklin,Jontre Kirklin,0.8579,3,Jontre,Kirklin,kirtrelinjon
2017658,Eric Stokes,Eric Stokes,0.8578,3,Eric,Stokes,storickeseri
2017659,Damarri Mathis,Damarri Mathis,0.8577,3,Damarri,Mathis,matrrihisdam
2017660,Dimitri Moore,Dimitri Moore,0.8577,3,Dimitri,Moore,mootrioredim
2017661,Sam Gerak,Sam Gerak,0.8575,3,Sam,Gerak,gersamraksam
2017662,Corey Straughter,Corey Straughter,0.8575,3,Corey,Straughter,strreytercor
2017663,Octavius Evans,Octavius Evans,0.8574,3,Octavius,Evans,evaiusansoct
2017664,Terry Petry,Terry Petry,0.8574,3,Terry,Petry,petrrytryter
2017665,Jayden Comma,Jayden Comma,0.8574,3,Jayden,Comma,comdenmmajay
2017666,Trajon Cotton,Trajon Cotton,0.8574,3,Trajon,Cotton,cotjontontra
2017667,Will Taylor,Will Taylor,0.8574,3,Will,Taylor,tayilllorwil
2017668,Zacchaeus McKinney,Zacchaeus McKinney,0.8574,3,Zacchaeus,McKinney,mckeusneyzac
2017669,Tracin Wallace,Tracin Wallace,0.857,3,Tracin,Wallace,walcinacetra
2017670,Matt Landers,Matt Landers,0.857,3,Matt,Landers,lanattersmat
2017671,Chase Rogers,Chase Rogers,0.857,3,Chase,Rogers,rogaseerscha
2017672,Bryant Koback,Bryant Koback,0.8569,3,Bryant,Koback,kobantackbry
2017673,Tevin Bush,Tevin Bush,0.8569,3,Tevin,Bush,busvinushtev
2017674,Nick Sipe,Nick Sipe,0.8569,3,Nick,Sipe,sipickipenic
2017675,Pompey Coleman,Pompey Coleman,0.8569,3,Pompey,Coleman,colpeymanpom
2017676,Willie Hampton,Willie Hampton,0.8569,3,Willie,Hampton,hamlietonwil
2017677,Jordan Lolohea,Jordan Lolohea,0.8569,3,Jordan,Lolohea,loldanheajor
2017678,Sterling Jones,Sterling Jones,0.8568,3,Sterling,Jones,joningnesste
2017679,Jeffery Burley,Jeffery Burley,0.8567,3,Jeffery,Burley,bureryleyjef
2017680,Je'Quari Godfrey,JeQuari Godfrey,0.8566,3,JeQuari,Godfrey,godarireyjeq
2017681,Javaris Steward,Javaris Steward,0.8565,3,Javaris,Steward,sterisardjav
2017682,Jalen Holston,Jalen Holston,0.8565,3,Jalen,Holston,hollentonjal
2017683,Emanuel Dabney,Emanuel Dabney,0.8565,3,Emanuel,Dabney,dabuelneyema
2017684,Maurice Bell,Maurice Bell,0.8565,3,Maurice,Bell,beliceellmau
2017685,Jay Urich,Jay Urich,0.8564,3,Jay,Urich,urijayichjay
2017686,Keynel McZeal,Keynel McZeal,0.8564,3,Keynel,McZeal,mcznelealkey
2017687,Bradley Jennings Jr.,Bradley Jennings Jr,0.8564,3,Bradley,Jennings Jr,jenleyjrbra
2017688,Blake Gallagher,Blake Gallagher,0.8563,3,Blake,Gallagher,galakeherbla
2017689,Matt McKay,Matt McKay,0.856,3,Matt,McKay,mckattkaymat
2017690,Trey Coleman,Trey Coleman,0.8559,3,Trey,Coleman,colreymantre
2017691,Lindell Stone,Lindell Stone,0.8559,3,Lindell,Stone,stoellonelin
2017692,Randall Haynie,Randall Haynie,0.8559,3,Randall,Haynie,hayallnieran
2017693,Hezekiah Grimsley,Hezekiah Grimsley,0.8559,3,Hezekiah,Grimsley,griiahleyhez
2017694,Jeremiah Hawkins,Jeremiah Hawkins,0.8559,3,Jeremiah,Hawkins,hawiahinsjer
2017695,Jelani Woods,Jelani Woods,0.8559,3,Jelani,Woods,wooaniodsjel
2017696,Kurt Rafdal,Kurt Rafdal,0.8559,3,Kurt,Rafdal,rafurtdalkur
2017697,Al'dontre Davis,Aldontre Davis,0.8559,3,Aldontre,Davis,davtrevisald
2017698,Brandon Sebastian,Brandon Sebastian,0.8559,3,Brandon,Sebastian,sebdonianbra
2017699,Fofie Bazzie,Fofie Bazzie,0.8559,3,Fofie,Bazzie,bazfieziefof
2017700,Dedrick Mackey,Dedrick Mackey,0.8559,3,Dedrick,Mackey,macickkeyded
2017701,Kris McCune,Kris McCune,0.8559,3,Kris,McCune,mccrisunekri
2017702,Noah Daniels,Noah Daniels,0.8558,3,Noah,Daniels,danoahelsnoa
2017703,Johnathan Lewis,Johnathan Lewis,0.8558,3,Johnathan,Lewis,lewhanwisjoh
2017704,Drew Dixon,Drew Dixon,0.8557,3,Drew,Dixon,dixrewxondre
2017705,Jamar Richardson,Jamar Richardson,0.8554,3,Jamar,Richardson,ricmarsonjam
2017706,Joshua Brown,Joshua Brown,0.8553,3,Joshua,Brown,brohuaownjos
2017707,Quincy Addison,Quincy Addison,0.8553,3,Quincy,Addison,addncysonqui
2017708,Connor Heyward,Connor Heyward,0.855,3,Connor,Heyward,heynorardcon
2017709,Josh Ali,Josh Ali,0.855,3,Josh,Ali,alioshalijos
2017710,Chase Cord,Chase Cord,0.855,3,Chase,Cord,coraseordcha
2017711,Clevan Thomas,Clevan Thomas,0.8549,3,Clevan,Thomas,thovanmascle
2017712,Ben Petrula,Ben Petrula,0.8548,3,Ben,Petrula,petbenulaben
2017713,Cordarrius Bailey,Cordarrius Bailey,0.8546,3,Cordarrius,Bailey,baiiusleycor
2017714,Zach Morton,Zach Morton,0.8545,3,Zach,Morton,morachtonzac
2017715,Kalil Pimpleton,Kalil Pimpleton,0.8544,3,Kalil,Pimpleton,pimliltonkal
2017716,Jordyn Peters,Jordyn Peters,0.8544,3,Jordyn,Peters,petdynersjor
2017717,Zach Dykstra,Zach Dykstra,0.8544,3,Zach,Dykstra,dykachtrazac
2017718,CT Thomas,CT Thomas,0.8544,3,CT,Thomas,thoctmasct
2017719,Antwuan Branch,Antwuan Branch,0.8544,3,Antwuan,Branch,brauannchant
2017720,Travis Jordan,Travis Jordan,0.8544,3,Travis,Jordan,jorvisdantra
2017721,Jalen Browder,Jalen Browder,0.8544,3,Jalen,Browder,brolenderjal
2017722,Jax Wacaser,Jax Wacaser,0.8543,3,Jax,Wacaser,wacjaxserjax
2017723,Michael Carter II,Michael Carter II,0.8543,3,Michael,Carter II,caraeliimic
2017724,Lashawn Paulino-Bell,Lashawn PaulinoBell,0.854,3,Lashawn,PaulinoBell,pauawnelllas
2017725,Jordan Pouncey,Jordan Pouncey,0.854,3,Jordan,Pouncey,poudanceyjor
2017726,Caleb Rozar,Caleb Rozar,0.8539,3,Caleb,Rozar,rozlebzarcal
2017727,Seth Stewart,Seth Stewart,0.8539,3,Seth,Stewart,steethartset
2017728,Kenny Pickett,Kenny Pickett,0.8538,3,Kenny,Pickett,picnnyettken
2017729,Aundre Kearney,Aundre Kearney,0.8538,3,Aundre,Kearney,keadreneyaun
2017730,Ontaria Wilson,Ontaria Wilson,0.8538,3,Ontaria,Wilson,wilriasonont
2017731,Jackson McChesney,Jackson McChesney,0.8538,3,Jackson,McChesney,mccsonneyjac
2017732,Bryce Wolma,Bryce Wolma,0.8538,3,Bryce,Wolma,wolycelmabry
2017733,Chance Brewington,Chance Brewington,0.8536,3,Chance,Brewington,brencetoncha
2017734,Tre Lawson,Tre Lawson,0.8535,3,Tre,Lawson,lawtresontre
2017735,Jaylon Mascorro,Jaylon Mascorro,0.8535,3,Jaylon,Mascorro,maslonrrojay
2017736,Jerry Drake Jr.,Jerry Drake Jr,0.8535,3,Jerry,Drake Jr,drarryjrjer
2017737,Paul Gainer,Paul Gainer,0.8535,3,Paul,Gainer,gaiaulnerpau
2017738,Jean Marcellus,Jean Marcellus,0.8534,3,Jean,Marcellus,mareanlusjea
2017739,Casey Roddick,Casey Roddick,0.8534,3,Casey,Roddick,rodseyickcas
2017740,Cortez Alston,Cortez Alston,0.8534,3,Cortez,Alston,alsteztoncor
2017741,Jordan Tucker,Jordan Tucker,0.8534,3,Jordan,Tucker,tucdankerjor
2017742,Carlos Carriere,Carlos Carriere,0.8534,3,Carlos,Carriere,carloserecar
2017743,Taniela Pututau,Taniela Pututau,0.8533,3,Taniela,Pututau,putelatautan
2017744,Ben Hutch,Ben Hutch,0.8533,3,Ben,Hutch,hutbentchben
2017745,Samuel Vretman,Samuel Vretman,0.8533,3,Samuel,Vretman,vreuelmansam
2017746,Dan Moore,Dan Moore,0.8532,3,Dan,Moore,moodanoredan
2017747,Kyshaun Bryan,Kyshaun Bryan,0.853,3,Kyshaun,Bryan,bryaunyankys
2017748,Austin Williams,Austin Williams,0.8529,3,Austin,Williams,wiltinamsaus
2017749,Jack Camper,Jack Camper,0.8529,3,Jack,Camper,camackperjac
2017750,Josh Rivas,Josh Rivas,0.8529,3,Josh,Rivas,rivoshvasjos
2017751,Kirby Adcock,Kirby Adcock,0.8528,3,Kirby,Adcock,adcrbyockkir
2017752,Matthew Huhn,Matthew Huhn,0.8528,3,Matthew,Huhn,huhhewuhnmat
2017753,Demetrius Douglas,Demetrius Douglas,0.8528,3,Demetrius,Douglas,douiuslasdem
2017754,Alex Fontenot,Alex Fontenot,0.8528,3,Alex,Fontenot,fonlexnotale
2017755,Malik Hausman,Malik Hausman,0.8528,3,Malik,Hausman,haulikmanmal
2017756,Donovan Stiner,Donovan Stiner,0.8527,3,Donovan,Stiner,stivannerdon
2017757,Riko Jeffers,Riko Jeffers,0.8527,3,Riko,Jeffers,jefikoersrik
2017758,Kyrei Fisher,Kyrei Fisher,0.8527,3,Kyrei,Fisher,fisreiherkyr
2017759,Bryant Fitzgerald,Bryant Fitzgerald,0.8525,3,Bryant,Fitzgerald,fitantaldbry
2017760,CJ Lewis,CJ Lewis,0.8525,3,CJ,Lewis,lewcjwiscj
2017761,Joe Tryon,Joe Tryon,0.8525,3,Joe,Tryon,tryjoeyonjoe
2017762,Reggie Roberson,Reggie Roberson,0.8524,3,Reggie,Roberson,robgiesonreg
2017763,Jaylin Dickerson,Jaylin Dickerson,0.8524,3,Jaylin,Dickerson,diclinsonjay
2017764,Rayshard Ashby,Rayshard Ashby,0.8524,3,Rayshard,Ashby,ashardhbyray
2017765,Nelson Mbanasor,Nelson Mbanasor,0.8524,3,Nelson,Mbanasor,mbasonsornel
2017766,Dominique Long,Dominique Long,0.8523,3,Dominique,Long,lonqueongdom
2017767,Kyle Soelle,Kyle Soelle,0.8523,3,Kyle,Soelle,soeylellekyl
2017768,Jaylond Adams,Jaylond Adams,0.8522,3,Jaylond,Adams,adaondamsjay
2017769,Sebastien Dolcine,Sebastien Dolcine,0.8522,3,Sebastien,Dolcine,dolienineseb
2017770,Amaud Willis-Dalton,Amaud WillisDalton,0.8522,3,Amaud,WillisDalton,wilaudtonama
2017771,Taylor Powell,Taylor Powell,0.8519,3,Taylor,Powell,powlorelltay
2017772,Jeremy Singleton,Jeremy Singleton,0.8519,3,Jeremy,Singleton,sinemytonjer
2017773,Xavier Jenkins,Xavier Jenkins,0.8519,3,Xavier,Jenkins,jenierinsxav
2017774,Deandre Johnson,Deandre Johnson,0.8519,3,Deandre,Johnson,johdresondea
2017775,Jason Shelley,Jason Shelley,0.8518,3,Jason,Shelley,shesonleyjas
2017776,Chris Katrenick,Chris Katrenick,0.8518,3,Chris,Katrenick,katrisickchr
2017777,Brendan Vaughn,Brendan Vaughn,0.8518,3,Brendan,Vaughn,vaudanghnbre
2017778,Joshua Croslen,Joshua Croslen,0.8518,3,Joshua,Croslen,crohualenjos
2017779,Malik Robinson,Malik Robinson,0.8518,3,Malik,Robinson,robliksonmal
2017780,Shane Clenin,Shane Clenin,0.8518,3,Shane,Clenin,cleaneninsha
2017781,K'Jakyre Daley,KJakyre Daley,0.8518,3,KJakyre,Daley,dalyreleykja
2017782,Ellijah Gardiner,Ellijah Gardiner,0.8518,3,Ellijah,Gardiner,garjahnerell
2017783,Christian Cumber,Christian Cumber,0.8518,3,Christian,Cumber,cumianberchr
2017784,B.J. Thompson,BJ Thompson,0.8517,3,BJ,Thompson,thobjsonbj
2017785,Isaiah Moore,Isaiah Moore,0.8517,3,Isaiah,Moore,mooiahoreisa
2017786,Tre Norwood,Tre Norwood,0.8517,3,Tre,Norwood,nortreoodtre
2017787,Dorian Hall,Dorian Hall,0.8516,3,Dorian,Hall,halianalldor
2017788,DJ Davidson,DJ Davidson,0.8516,3,DJ,Davidson,davdjsondj
2017789,Scott Nelson,Scott Nelson,0.8516,3,Scott,Nelson,nelottsonsco
2017790,Kenny Robinson,Kenny Robinson,0.8516,3,Kenny,Robinson,robnnysonken
2017791,Tyler Hamilton,Tyler Hamilton,0.8515,3,Tyler,Hamilton,hamlertontyl
2017792,Josh Johnson,Josh Johnson,0.8675,3,Josh,Johnson,johoshsonjos
2017793,Maleek Williams,Maleek Williams,0.8515,3,Maleek,Williams,wileekamsmal
2017794,Trace Christian,Trace Christian,0.8513,3,Trace,Christian,chraceiantra
2017795,Logan Christopherson,Logan Christopherson,0.8513,3,Logan,Christopherson,chrgansonlog
2017796,Scottie Young Jr.,Scottie Young Jr,0.8513,3,Scottie,Young Jr,youtiejrsco
2017797,Marcus McElroy,Marcus McElroy,0.8512,3,Marcus,McElroy,mcecusroymar
2017798,Lere Oladipo,Lere Oladipo,0.8512,3,Lere,Oladipo,olaereipoler
2017799,Austin Allen,Austin Allen,0.8913,4,Austin,Allen,alltinlenaus
2017800,Kedonis Haslem,Kedonis Haslem,0.8511,3,Kedonis,Haslem,hasnislemked
2017801,Darren Hall,Darren Hall,0.8511,3,Darren,Hall,halrenalldar
2017802,Quantino Allen,Quantino Allen,0.851,3,Quantino,Allen,allinolenqua
2017803,Ben Mason,Ben Mason,0.851,3,Ben,Mason,masbensonben
2017804,Tyler Williams,Tyler Williams,0.851,3,Tyler,Williams,willeramstyl
2017805,Maverick Wolfley,Maverick Wolfley,0.851,3,Maverick,Wolfley,wolickleymav
2017806,Matt Carrick,Matt Carrick,0.8509,3,Matt,Carrick,carattickmat
2017807,DJ Edwards,DJ Edwards,0.8509,3,DJ,Edwards,edwdjrdsdj
2017808,Michael Nesbitt,Michael Nesbitt,0.8509,3,Michael,Nesbitt,nesaelittmic
2017809,Samuel Barnes,Samuel Barnes,0.8509,3,Samuel,Barnes,baruelnessam
2017810,Austin Faoliu,Austin Faoliu,0.8509,3,Austin,Faoliu,faotinliuaus
2017811,Raven Saunders,Raven Saunders,0.8508,3,Raven,Saunders,sauvenersrav
2017812,Jeremiah Gemmel,Jeremiah Gemmel,0.8507,3,Jeremiah,Gemmel,gemiahmeljer
2017813,Charlie Brewer,Charlie Brewer,0.8506,3,Charlie,Brewer,breliewercha
2017814,Jalen Pinkney,Jalen Pinkney,0.8506,3,Jalen,Pinkney,pinlenneyjal
2017815,Miki Suguturaga,Miki Suguturaga,0.8505,3,Miki,Suguturaga,sugikiagamik
2017816,Colin Anderson,Colin Anderson,0.8504,3,Colin,Anderson,andlinsoncol
2017817,Austin Connor,Austin Connor,0.8504,3,Austin,Connor,continnoraus
2017818,Levi Duwa,Levi Duwa,0.8504,3,Levi,Duwa,duweviuwalev
2017819,Marcus McKethan,Marcus McKethan,0.8503,3,Marcus,McKethan,mckcushanmar
2017820,Mustafa Khaleefah,Mustafa Khaleefah,0.8503,3,Mustafa,Khaleefah,khaafafahmus
2017821,Jordon Carty,Jordon Carty,0.8503,3,Jordon,Carty,cardonrtyjor
2017822,Adam Beck,Adam Beck,0.8502,3,Adam,Beck,becdameckada
2017823,Josh Palmer,Josh Palmer,0.8502,3,Josh,Palmer,paloshmerjos
2017824,Morgan Ellison,Morgan Ellison,0.85,3,Morgan,Ellison,ellgansonmor
2017825,Anthony White Jr,Anthony White Jr,0.85,3,Anthony,White Jr,whionyjrant
